IDStations,Latitude,Longitude,Time,Altitude,AQ_pm10,AQ_pm25,AQ_co,AQ_nh3,AQ_nox,AQ_no2,AQ_so2,WE_temp_2m,WE_wind_speed_10m_mean,WE_wind_speed_10m_max,WE_mode_wind_direction_10m,WE_tot_precipitation,WE_precipitation_t,WE_surface_pressure,WE_solar_radiation,WE_rh_min,WE_rh_mean,WE_rh_max,WE_wind_speed_100m_mean,WE_wind_speed_100m_max,WE_mode_wind_direction_100m,WE_blh_layer_max,WE_blh_layer_min,EM_nh3_livestock_mm,EM_nh3_agr_soils,EM_nh3_agr_waste_burn,EM_nh3_sum,EM_nox_traffic,EM_nox_sum,EM_so2_sum,LI_pigs,LI_bovine,LA_hvi,LA_lvi,LA_land_use,LA_soil_use
STA.IT0721A,44.63605,10.90473,2016-04-08,39,25.285714285714285,,0.3178571428571428,,,44.61,,13.962857142857144,1.4203142857142856,3.145,NW,0.227582,0,99215.71428571428,14664571.42857143,78.18,92.50857142857144,99.45,2.965857142857143,6.929,W,2104.0,27.39,8.690714285714286,10.097428571428573,0.0018635714285714,140.13,5.012714285714284,76.36999999999999,17.295,139.1,29.868571428571425,2.046857142857143,2.5664285714285717,112,
STA.IT0721A,44.63605,10.90473,2016-04-15,39,20.571428571428573,,0.3190571428571428,,,43.63857142857143,,14.97285714285714,1.969142857142857,3.835,N,0.051537901,0,100005.71428571428,17624285.714285713,76.9,89.45,98.29,4.027,7.372,N,2325.0,31.51,9.112857142857145,8.47042857142857,0.0019187142857142,131.31,5.014428571428572,74.00999999999999,16.948,138.70000000000002,29.8,2.096,2.610285714285714,112,
STA.IT0721A,44.63605,10.90473,2016-04-22,39,14.142857142857142,,0.2916714285714286,,,36.70142857142857,,12.282714285714286,2.042214285714286,4.946,NW,0.3541859,0,99221.42857142857,13854714.285714284,76.9,91.48285714285714,98.91,4.023,9.61,NW,2341.0,28.5,9.531,6.802285714285714,0.0020431428571428,122.24,5.017142857142858,71.85,16.645,138.32857142857142,29.735714285714288,2.124571428571429,2.634714285714286,112,
STA.IT0721A,44.63605,10.90473,2016-04-29,39,14.571428571428571,,0.2768,,,34.76857142857143,,13.48857142857143,1.923,3.726,E,0.6002506,0,99958.57142857143,14719571.42857143,78.51,92.16714285714286,99.14,3.8762857142857134,8.34,E,2196.0,24.94,9.915714285714284,5.5614285714285705,0.0022817142857142,116.03,5.024285714285713,70.59,16.448,137.97142857142856,29.678571428571427,2.153,2.659,112,
STA.IT0721A,44.63605,10.90473,2016-05-06,39,21.428571428571427,,0.2577328571428571,,,34.285714285714285,,16.13142857142857,1.4858571428571428,4.416,NW,0.5354559999999999,1,99581.42857142857,14799285.714285716,83.07,93.58428571428573,99.88,2.9695714285714283,7.481,E,1646.0,24.53,10.254285714285714,4.686857142857143,0.0027837142857142,112.19,5.050428571428571,70.31,16.339999999999996,137.65714285714287,29.627142857142854,2.181,2.683285714285714,112,
STA.IT0721A,44.63605,10.90473,2016-05-13,39,14.857142857142858,,0.2726285714285714,,,36.26142857142857,,15.2,1.5985714285714283,3.732,E,0.2531497,1,99395.71428571428,17332857.14285714,80.34,92.37,99.49,2.9442857142857144,6.831,NW,1974.0,18.54,10.570000000000002,3.9777142857142858,0.0035297142857142,109.43,5.101857142857143,70.60000000000001,16.288,137.4,29.578571428571426,2.2041428571428567,2.703714285714286,112,
STA.IT0721A,44.63605,10.90473,2016-05-20,39,13.285714285714286,,0.2648857142857143,,,38.08,,17.78857142857143,1.7017142857142855,4.087,N,0.039609405,0,99777.14285714286,21577142.85714286,79.14,89.17857142857143,99.48,2.954285714285714,6.523,W,2061.0,15.55,10.884285714285712,3.4610000000000007,0.0043587142857142,108.05,5.174714285714286,71.25,16.292,137.17142857142858,29.54,2.2092857142857145,2.709714285714285,112,
STA.IT0721A,44.63605,10.90473,2016-05-27,39,15.142857142857142,,0.2779999999999999,,,33.98714285714285,,19.02142857142857,1.4437857142857144,5.154,NW,0.121637,0,99565.71428571428,18020000.0,83.11,91.49571428571429,98.55,2.826285714285714,8.794,E,1810.0,29.4,11.22,3.1699999999999995,0.0051072857142857,108.39,5.264571428571429,72.09,16.356,136.95714285714286,29.50428571428572,2.213142857142857,2.7144285714285714,112,
STA.IT0721A,44.63605,10.90473,2016-06-03,39,14.428571428571429,,0.2726428571428571,,,32.66571428571429,,19.264285714285712,1.1686857142857143,2.274,NW,0.5490079999999999,1,99874.28571428572,16585714.285714284,83.89,94.18285714285716,99.75,1.842142857142857,4.944,W,1817.0,19.78,11.624285714285714,3.212285714285714,0.0055425714285714,111.56,5.375571428571429,73.11999999999999,16.552999999999997,136.8,29.474285714285717,2.216714285714286,2.7192857142857143,112,
STA.IT0721A,44.63605,10.90473,2016-06-10,39,13.714285714285714,,0.2285714285714286,,,32.09142857142857,,19.90857142857143,1.3912285714285717,4.498,NW,0.361369,0,98992.85714285714,17977142.85714286,82.84,93.29999999999998,99.06,2.676428571428571,7.343,NE,1804.0,24.79,12.124285714285715,3.644857142857143,0.0056357142857142,118.14,5.516571428571429,74.56,16.936,136.68571428571428,29.45428571428571,2.2195714285714288,2.7234285714285718,112,
STA.IT0721A,44.63605,10.90473,2016-06-17,39,16.0,,0.225,,,32.15,,21.217142857142854,1.752571428571429,5.36,NW,0.05702333,0,100178.57142857143,20685714.285714287,81.25,89.39571428571428,97.59,3.064142857142857,9.668,NW,1921.0,16.93,12.604285714285714,4.224571428571428,0.0058131428571428,125.62,5.669857142857143,76.09,17.327,136.6,29.44,2.202428571428571,2.7074285714285717,112,
